Sentence,CueWords,Similarity,Important
      I certify that the preceding sixty-nine (69) numbered paragraphs are a true copy of the Reasons for Judgment herein of the Honourable Justice Madgwick.,"claim raised citizenship deal point relocation harm allowed inflicted adequately police non-state , actor operational state convention taken new appeal status possible emigration immigration failure reason protection tribunal effectiveness level whether refugee trial principle require",0.0333333333333,False
Associate:  Dated: 3 February 2006   Counsel for the Appellant: Ms A Seward  Solicitor for the Appellant: Mr R Turner  Counsel for the Respondents: Mr G Kennett Mr J Smith  Solicitor for the Respondents: Clayton Utz  Date of Hearing: 9 June 2005  Date of Judgment: 3 February 2006     AustLII: Copyright Policy | Disclaimers | Privacy Policy | Feedback URL: http://www.austlii.edu.au/au/cases/cth/FCA/2006/3.html  ,"claim raised citizenship deal point relocation harm allowed inflicted adequately police non-state , actor operational state convention taken new appeal status possible emigration immigration failure reason protection tribunal effectiveness level whether refugee trial principle require",0.0,False
" BACKGROUND The Background Application  1 This is an application for the issue of the constitutional writs of certiorari and prohibition together with an injunction, pursuant to section 39B of the Judiciary Act 1903 (Cth) and section 475A of the Migration Act 1958 (Cth) (""the Act "") concerning a decision of the Refugee Review Tribunal (""R R T"") made on 9 June 2004 affirming a decision of the delegate of the Respondent not to grant the Applicant a Protection (Class XA) Visa.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0434782608696,False
"Consistent with the decision of the High Court in SAAP v Minister for Immigration and Multicultural and Indigenous Affairs [2005] HCA 24 ; (2005) 215 ALR 162, I propose to make an order joining the R R T as the Second Respondent in the proceedings although for the purposes of these Reasons I will describe the Minister for Immigration and Multicultural and Indigenous Affairs as the Respondent.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.047619047619,False
"2 The essential contention in this application is that the R R T fell into jurisdictional error by failing to conduct a review of the Respondent's decision and therefore failed to exercise the statutory jurisdiction since the Tribunal failed to properly consider whether the Applicant is a person to whom Australia has protection obligations pursuant to section 36(2) of the Act as a refugee consistent with Article 1A(2) of the 1951 Geneva Convention Relating to the Status of Refugees , 189 UNTS 150 and the 1967 New York Protocol Relating to the Status of Refugees 606 UNTS 267 (and thus a person entitled to a protection visa pursuant to section 65 of the Act ).","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.10752688172,False
"The failure to properly consider whether the Applicant is such a person is said to arise because the Tribunal failed to consider all elements of the Convention definition of ""refugee"" for the purposes of the Act , applied an adverse finding on credibility to a determination of all relevant factual questions, improperly relied upon apparent inconsistencies between the evidence of the Applicant and a Mr (Pastor) George Ddungu, failed to provide the Applicant with adequate particulars of the evidence of Mr Ddungu the Tribunal considered would form part of the reason for affirming the decision of the Delegate of the Respondent, failed to properly consider evidence establishing a well-founded fear of persecution for a Convention reason (assuming findings on the question of credibility properly excluded particular evidence) and failed to have regard to relevant evidence which would have been decisive in the determination of the application in the Applicant's favour.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0849056603774,False
"3 The findings of the R R T on the question of the credibility of the Applicant and whether reliance could be placed upon any evidence of the Applicant, was a central matter to the claim that the R R T had failed to properly exercise the statutory jurisdiction of review.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.113636363636,False
"The Background Facts  4 The background facts put to the R R T in a statutory declaration from the Applicant dated 1 July 2003 in support of the review, are these.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0555555555556,False
5 The Applicant is a Ugandan national from the Muganda tribe in central Uganda.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.047619047619,False
The Applicant was born on 25 December 1978.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0555555555556,False
"Prior to departing Uganda for Australia in October 2002, the Applicant was the Assistant Pastor to the Christ Alive Church in Uganda and the full time coordinator of a project called Earthlife Uganda and a further project called the Progressive Farmers Club (a project designed to assist the poor to become involved in various income generating activities).","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0545454545455,False
6 The Applicant's father was killed when the Applicant was quite young.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0952380952381,False
The Applicant's father had become involved in the activities of the Democratic Party opposed to the Government of President Milton Obote's Uganda People's Congress Party.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0625,False
The Applicant also became a member of the Democratic Party.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0526315789474,False
"Some years ago (approximately early 2000) a referendum occurred in Uganda to determine whether Uganda should adopt a party system called the ""Movement System"" proposed by President Museveni or whether Uganda should retain a multi-party pluralist electoral system.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0612244897959,False
The Applicant opposed the adoption of the Movement System and campaigned both generally and through the Church against that system.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0454545454545,False
"As a result, the Applicant contends that he was harassed and beaten by ""military men"" who supported President Museveni and particularly a group described as the Kalangala Action Group led by Major Kakooza Mutaale.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0526315789474,False
"7 Prior to the presidential elections on 12 March 2001, the Applicant became very politically active and outspoken against President Museveni in support of a presidential candidate, Mr Kizza Besigye.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0294117647059,False
Besigye contended that the government had become corrupt and characterised by cronyism.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0833333333333,False
Besigye lost the presidential election and fled Uganda.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0434782608696,False
"The Applicant says he was actively involved in many rallies and campaigns which criticised President Museveni, travelled to numerous villages campaigning for Besigye and criticised President Museveni to the congregation attending the Applicant's Church.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0540540540541,False
"8 Immediately prior to the election (about five days) military men detained the Applicant at his workplace and questioned him about his opposition and two days before the election Major Kakooza Mutaale came to the Applicant's Earthlife workplace with soldiers, accused the Applicant of campaigning against the Government through the Church, arrested him, tortured and beat him and threatened to kill him unless he stopped criticising President Museveni.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0645161290323,False
The Applicant was released about 10 hours later.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0555555555556,False
"9 The day before the election, military soldiers came to the Applicant's workplace and instructed him to convince children and other young men and women to support President Museveni.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0625,False
The Applicant refused.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0666666666667,False
"During one rally, children and young men and women were taken by military men, beaten and subjected to physical injury.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0333333333333,False
"10 After the 2001 election and President Museveni's success, Besigye supporters were frequently harassed, detained and often killed.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0344827586207,False
"On several occasions, the Applicant was threatened.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0555555555556,False
"On one occasion, the Applicant was detained for a day, interrogated about aspects of the activities of a group called the Allied Defence Force (""ADF"") rebels fighting the Government and questioned about the Applicant's support for same sex relationships through various Church projects.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.1,False
"The Applicant says he was further detained because of his support for Besigye, intimidated and went into hiding for three weeks.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0416666666667,False
"11 In early June 2002, a man named Mugerwa Charles came to the Applicant's orphanage in difficult personal circumstances and stayed for approximately two weeks.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0606060606061,False
"His three children, Ssewankambo, Judith and Oliver Charles were already living at the orphanage due to the circumstances confronting their father.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0666666666667,False
Mugerwa Charles then left the orphanage to re-join his wife who had acquired a house.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.04,False
"Later that month, Mugerwa Charles was arrested by military officials and brutally tortured and killed by the group led by Major Kakooza Mutaale because Mugerwa Charles was perceived to be a strong supporter of Besigye and had attended anti-government rallies with the Applicant.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.05,False
Mugerwa Charles may also have been an ADF rebel.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0869565217391,False
12 The Applicant conducted the funeral service for Mugerwa Charles.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.05,False
After the funeral a group of five men in civilian clothes with guns came to the Applicant's office and said they wanted to take the three children of Mugerwa Charles.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0645161290323,False
The Applicant refused to deliver up the children.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0588235294118,False
The men said they would give the Applicant time to deliver up the children and would return.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0434782608696,False
They said that if the Applicant failed to deliver up the children he would be killed like Mugerwa Charles.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0434782608696,False
"13 During 2001, another incident occurred which the Applicant recounted to the R R T ""for the sake of completeness"" (Documents Book, p.94, para 25), in these terms:  ""During 2001 I was involved in an outreach ministry in northern Uganda.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0555555555556,False
"The LRA (""Lords Resistance Army"") rebels captured me and my colleagues and told me that because I was a pastor they wanted me to give information to the President.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.222222222222,False
I thought that they would take us to the Sudan where their base is.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0416666666667,False
"They released us, but they said that if we went back again they would get us.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0416666666667,False
Since my assistant was killed in December 2002 I have thought more about this and now I feel afraid that the LRA rebels might come to central Uganda and capture me.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.117647058824,False
"""    14 In early July 2002, the Applicant travelled to Nairobi, Kenya to apply to the Australian High Commission for a visa to travel to Australia to talk to various people about sustainable development projects the Applicant was coordinating in Uganda.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0322580645161,False
The visa was granted on 5 July 2002.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.111111111111,False
"On 28 May 2002, the Applicant had obtained a visa to travel to Germany to attend a development workshop related to particular project work.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.05,False
"However, the Applicant elected not to travel to Germany but travelled to Australia arriving on 4 October 2002.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0416666666667,False
"15 In December 2002, the Applicant received a telephone call from Mr George Ddungu, the Administration Manager of the Earthlife Uganda Project.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0333333333333,False
Mr Ddungu told the Applicant that the men who had previously sought the three children of Mugerwa Charles had returned.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0416666666667,False
"On learning that the Applicant was not in Uganda, the men abducted the Applicant's assistant Ssenyonga Robert.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0833333333333,False
Ssenyonga Robert has not been heard of since.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.047619047619,False
These men (soldiers) told people in the Earthlife Uganda Project office that the Applicant had assisted a rebel (Mugerwa Charles) and must also be a rebel.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.105263157895,False
George Ddungu told the Applicant not to return to Uganda.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0555555555556,False
The Applicant made arrangements for the three children of Mugerwa Charles to be taken to Kenya.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0454545454545,False
16 The Applicant says that he knows he will be killed if he returns to Uganda.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.05,False
"If he had been at his workplace in December 2002, the Applicant believes he would have been taken and killed instead of Ssenyonga Robert.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.04,False
"The Applicant says he would be killed because he helped Mugerwa Charles who the government soldiers believed to be a rebel and an ""armed thief"".","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0909090909091,False
The second reason why the Applicant believes he would be killed is his refusal to hand over the three children of Mugerwa Charles.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.08,False
"The Applicant believes that he is perceived by these soldiers and particularly the group led by Major Kakooza Mutaale, the Kalangala Action Group, to be a threat.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0645161290323,False
The Applicant says he believes these soldiers act with the approval of the government.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.08,False
"The Applicant further says that these men who he describes as the ""President's men"" do not like him because he has persistently campaigned against President Museveni, he is a member of the Muganda tribe (President Museveni discriminates against Muganda people in favour of his own tribe, the Banyonkole tribe) and he counsels and assists homosexual men and lesbian women through the Church.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0545454545455,False
"17 In the application form for the protection visa, the Applicant was asked to answer the question, ""What do you fear may happen to you if you go back to that country?","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0869565217391,False
""" [Uganda].","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.047619047619,False
